status;family;pval;qval;gene_short_name;num_cells_expressed;use_for_ordering
OK;negbinomial.size; 3,036803e-06; 7,689583e-06;LANCL2; 810;TRUE
OK;negbinomial.size; 5,219606e-33; 4,864413e-32;VOPP1;3079;TRUE
OK;negbinomial.size; 8,785198e-01; 1,000000e+00;ZNF713;  77;FALSE
OK;negbinomial.size; 2,728999e-39; 3,163526e-38;GBAS;3179;TRUE
OK;negbinomial.size; 7,404658e-05; 1,677344e-04;MRPS17;2562;TRUE
OK;negbinomial.size; 1,476856e-09; 4,716698e-09;PSPH;1094;TRUE
OK;negbinomial.size; 4,563736e-14; 1,881193e-13;CCT6A;4010;TRUE
OK;negbinomial.size; 1,214746e-23; 7,859762e-23;SUMF2;2617;TRUE
OK;negbinomial.size; 1,782571e-12; 6,737324e-12;PHKG1; 752;TRUE
OK;negbinomial.size; 5,456001e-12; 1,998643e-11;CHCHD2;4190;TRUE
OK;negbinomial.size; 6,856151e-01; 9,383107e-01;ZNF736;  19;FALSE
OK;negbinomial.size; 3,730069e-03; 7,205388e-03;ZNF680; 186;FALSE
OK;negbinomial.size; 3,680250e-01; 5,466827e-01;ZNF107; 195;FALSE
OK;negbinomial.size; 7,731721e-04; 1,598660e-03;ZNF138;1026;TRUE
OK;negbinomial.size; 1,421666e-04; 3,150919e-04;ZNF273; 251;TRUE
OK;negbinomial.size; 2,018975e-07; 5,592252e-07;ERV3-1;1078;TRUE
OK;negbinomial.size; 3,593440e-02; 6,243176e-02;ZNF92; 585;TRUE
OK;negbinomial.size; 8,469712e-03; 1,577198e-02;VKORC1L1;1490;TRUE
OK;negbinomial.size; 1,329262e-23; 8,591434e-23;GUSB;1801;TRUE
OK;negbinomial.size; 5,071717e-08; 1,467847e-07;ASL;1883;TRUE
OK;negbinomial.size; 1,190216e-14; 5,077349e-14;CRCP;1225;TRUE
OK;negbinomial.size;9,400025e-111;5,844279e-109;TPST1;2726;TRUE
OK;negbinomial.size; 8,980956e-01; 1,000000e+00;LINC00174;  48;FALSE
OK;negbinomial.size; 3,988022e-04; 8,468067e-04;GS1-124K5.4; 704;TRUE
OK;negbinomial.size; 1,235459e-01; 2,002230e-01;GS1-124K5.11; 226;TRUE
OK;negbinomial.size; 2,852553e-01; 4,332602e-01;KCTD7; 325;TRUE
OK;negbinomial.size; 3,810299e-04; 8,106980e-04;RABGEF1; 693;TRUE
OK;negbinomial.size; 4,076800e-11; 1,425412e-10;RP11-792A8.4;2007;TRUE
OK;negbinomial.size; 7,326713e-01; 9,891761e-01;RP11-458F8.4;  84;FALSE
OK;negbinomial.size; 3,687695e-14; 1,527796e-13;TMEM248;2931;TRUE
OK;negbinomial.size; 7,613383e-34; 7,338909e-33;SBDS;3425;TRUE
OK;negbinomial.size; 1,950059e-02; 3,494430e-02;TYW1; 787;TRUE
OK;negbinomial.size; 6,917071e-01; 9,446374e-01;RP11-166O4.6; 120;FALSE
OK;negbinomial.size; 9,715911e-01; 1,000000e+00;LINC01372;  13;FALSE
OK;negbinomial.size; 6,252699e-03; 1,180654e-02;AUTS2; 589;TRUE
OK;negbinomial.size; 8,399123e-02; 1,392337e-01;CALN1; 683;TRUE
OK;negbinomial.size; 7,012366e-01; 9,556902e-01;TYW1B;  51;FALSE
OK;negbinomial.size; 6,195690e-04; 1,294919e-03;POM121;1390;TRUE
OK;negbinomial.size; 4,280333e-16; 1,952501e-15;NSUN5; 967;TRUE
OK;negbinomial.size; 3,377077e-43; 4,498096e-42;BAZ1B;2217;TRUE
OK;negbinomial.size; 1,662751e-30; 1,391537e-29;BCL7B;3198;TRUE
OK;negbinomial.size; 1,265812e-19; 6,871333e-19;TBL2;1415;TRUE
OK;negbinomial.size; 9,291910e-02; 1,532138e-01;VPS37D; 456;TRUE
OK;negbinomial.size; 3,217373e-07; 8,777673e-07;DNAJC30;1459;TRUE
OK;negbinomial.size; 1,614314e-27; 1,213132e-26;WBSCR22;3369;TRUE
OK;negbinomial.size; 4,760311e-21; 2,784286e-20;STX1A;1989;TRUE
OK;negbinomial.size; 8,907953e-01; 1,000000e+00;ABHD11-AS1;  51;FALSE
OK;negbinomial.size; 1,004697e-03; 2,057018e-03;ABHD11;1181;TRUE
OK;negbinomial.size; 3,709819e-14; 1,536253e-13;WBSCR27;1808;TRUE
OK;negbinomial.size; 9,729194e-01; 1,000000e+00;WBSCR28;  41;FALSE
OK;negbinomial.size; 9,798584e-01; 1,000000e+00;CTB-51J22.1;  16;FALSE
OK;negbinomial.size; 1,583077e-16; 7,392083e-16;LIMK1;1297;TRUE
OK;negbinomial.size; 3,718593e-06; 9,365809e-06;EIF4H;3971;TRUE
OK;negbinomial.size; 2,568724e-13; 1,014169e-12;LAT2; 931;TRUE
OK;negbinomial.size; 9,873830e-52; 1,691258e-50;RFC2;2119;TRUE
OK;negbinomial.size; 6,849105e-02; 1,150030e-01;CLIP2; 830;TRUE
OK;negbinomial.size; 3,195540e-01; 4,808832e-01;GTF2IRD1; 751;TRUE
OK;negbinomial.size; 4,375637e-24; 2,888371e-23;GTF2I;2748;TRUE
OK;negbinomial.size; 1,197184e-04; 2,667866e-04;GTF2IRD2; 518;TRUE
OK;negbinomial.size; 4,448288e-06; 1,114584e-05;WBSCR16;1825;TRUE
OK;negbinomial.size; 4,319179e-02; 7,427220e-02;GTF2IRD2B; 448;TRUE
OK;negbinomial.size; 1,925135e-03; 3,831930e-03;TRIM73; 260;TRUE
OK;negbinomial.size; 4,015015e-05; 9,326671e-05;POM121C;1553;TRUE
OK;negbinomial.size; 1,059448e-02; 1,952426e-02;HIP1; 472;TRUE
OK;negbinomial.size; 4,741475e-09; 1,460065e-08;CCL26; 159;FALSE
OK;negbinomial.size; 7,267693e-25; 4,961471e-24;RHBDD2;2619;TRUE
OK;negbinomial.size; 2,287361e-16; 1,058988e-15;POR;1812;TRUE
OK;negbinomial.size; 6,154182e-48; 9,451140e-47;TMEM120A;1965;TRUE
OK;negbinomial.size; 5,016290e-06; 1,251148e-05;STYXL1;1590;TRUE
OK;negbinomial.size; 2,286522e-28; 1,770109e-27;MDH2;4104;TRUE
OK;negbinomial.size; 2,221228e-01; 3,449826e-01;SRRM3; 157;FALSE
OK;negbinomial.size;3,368740e-121;2,383052e-119;HSPB1; 820;TRUE
OK;negbinomial.size; 3,201419e-13; 1,257610e-12;YWHAG;2909;TRUE
OK;negbinomial.size; 6,510105e-02; 1,095566e-01;SSC4D; 248;TRUE
OK;negbinomial.size; 5,207871e-02; 8,867150e-02;ZP3; 259;TRUE
OK;negbinomial.size; 5,868734e-06; 1,453873e-05;DTX2;1082;TRUE
OK;negbinomial.size; 3,500521e-02; 6,092934e-02;POMZP3; 298;TRUE
OK;negbinomial.size; 8,110821e-01; 1,000000e+00;CCDC146;  64;FALSE
OK;negbinomial.size; 7,286036e-01; 9,851418e-01;GSAP;  65;FALSE
OK;negbinomial.size; 1,121521e-32; 1,027613e-31;PTPN12;3317;TRUE
OK;negbinomial.size; 8,218147e-04; 1,696504e-03;APTR; 662;TRUE
OK;negbinomial.size; 4,976544e-11; 1,730905e-10;RSBN1L;2778;TRUE
OK;negbinomial.size; 5,620928e-08; 1,620617e-07;TMEM60;2619;TRUE
OK;negbinomial.size; 1,800835e-08; 5,343032e-08;PHTF2;1030;TRUE
OK;negbinomial.size; 8,240315e-01; 1,000000e+00;MAGI2; 156;FALSE
OK;negbinomial.size; 3,904387e-01; 5,765802e-01;GNAI1; 679;TRUE
OK;negbinomial.size; 1,239352e-01; 2,007814e-01;SEMA3C; 348;TRUE
OK;negbinomial.size; 3,307408e-11; 1,162283e-10;CACNA2D1; 568;TRUE
OK;negbinomial.size; 9,914564e-02; 1,627786e-01;PCLO; 230;TRUE
OK;negbinomial.size; 8,049128e-02; 1,338145e-01;SEMA3A; 316;TRUE
OK;negbinomial.size; 1,000000e+00; 1,000000e+00;SEMA3D;   8;FALSE
OK;negbinomial.size; 1,164324e-02; 2,135406e-02;KIAA1324L; 379;TRUE
OK;negbinomial.size; 2,791186e-03; 5,466758e-03;AC005076.5; 337;TRUE
OK;negbinomial.size; 1,920895e-04; 4,205000e-04;DMTF1; 964;TRUE
OK;negbinomial.size; 5,995432e-13; 2,326191e-12;TMEM243;2930;TRUE
OK;negbinomial.size; 4,196199e-14; 1,733271e-13;TP53TG1;1415;TRUE
OK;negbinomial.size; 4,847917e-06; 1,210665e-05;CROT; 667;TRUE
OK;negbinomial.size; 9,951633e-01; 1,000000e+00;ABCB4;  39;FALSE
OK;negbinomial.size; 1,000000e+00; 1,000000e+00;RUNDC3B;  15;FALSE
OK;negbinomial.size; 7,863752e-06; 1,929745e-05;SLC25A40; 672;TRUE
OK;negbinomial.size; 1,894019e-66; 4,975401e-65;DBF4;1685;TRUE
OK;negbinomial.size; 2,671613e-01; 4,081240e-01;ADAM22; 177;FALSE
OK;negbinomial.size; 1,855674e-12; 7,003306e-12;SRI;3957;TRUE
OK;negbinomial.size; 1,763772e-46; 2,582841e-45;STEAP1;1155;TRUE
OK;negbinomial.size; 1,609634e-04; 3,549039e-04;STEAP2; 482;TRUE
OK;negbinomial.size; 6,526199e-01; 9,029240e-01;CFAP69; 130;FALSE
OK;negbinomial.size; 2,989151e-01; 4,521346e-01;GTPBP10; 482;TRUE
OK;negbinomial.size; 5,636331e-08; 1,624797e-07;CLDN12;1244;TRUE
OK;negbinomial.size; 2,209359e-04; 4,800794e-04;CDK14; 501;TRUE
OK;negbinomial.size; 3,292066e-02; 5,745686e-02;AC002456.2; 140;FALSE
OK;negbinomial.size; 7,027983e-03; 1,320080e-02;FZD1; 537;TRUE
OK;negbinomial.size; 8,427090e-02; 1,396383e-01;MTERF1; 601;TRUE
OK;negbinomial.size; 3,674506e-18; 1,864018e-17;AKAP9;3075;TRUE
OK;negbinomial.size; 2,538340e-02; 4,489948e-02;CYP51A1; 332;TRUE
OK;negbinomial.size; 4,449172e-17; 2,130670e-16;KRIT1;2136;TRUE
OK;negbinomial.size; 1,605350e-13; 6,421401e-13;ANKIB1;1884;TRUE
OK;negbinomial.size; 4,338858e-24; 2,866629e-23;GATAD1;2172;TRUE
OK;negbinomial.size; 1,285261e-02; 2,345477e-02;PEX1; 453;TRUE
OK;negbinomial.size; 1,794194e-02; 3,227681e-02;RBM48; 700;TRUE
OK;negbinomial.size; 2,430613e-45; 3,425353e-44;FAM133B;3398;TRUE
OK;negbinomial.size; 2,287370e-31; 1,984522e-30;CDK6;2391;TRUE
OK;negbinomial.size; 3,840609e-01; 5,679371e-01;AC002454.1; 186;FALSE
OK;negbinomial.size; 5,868526e-05; 1,342402e-04;SAMD9; 570;TRUE
OK;negbinomial.size; 7,225395e-11; 2,494733e-10;SAMD9L; 531;TRUE
OK;negbinomial.size; 1,069919e-02; 1,970511e-02;VPS50; 399;TRUE
OK;negbinomial.size;5,624433e-100; 2,895696e-98;GNG11;3417;TRUE
OK;negbinomial.size; 8,752666e-53; 1,546390e-51;BET1;2950;TRUE
OK;negbinomial.size;1,357281e-175;2,032302e-173;AC003092.1; 747;TRUE
OK;negbinomial.size; 8,466588e-02; 1,402486e-01;CASD1; 387;TRUE
OK;negbinomial.size; 2,494886e-45; 3,510423e-44;SGCE;1821;TRUE
OK;negbinomial.size; 3,637801e-43; 4,841779e-42;PEG10;1370;TRUE
OK;negbinomial.size; 6,671187e-01; 9,190327e-01;PPP1R9A; 113;FALSE
OK;negbinomial.size; 3,185583e-33; 2,999925e-32;PON2;2823;TRUE
OK;negbinomial.size; 1,404688e-03; 2,832674e-03;DYNC1I1; 227;TRUE
OK;negbinomial.size; 3,444254e-07; 9,366785e-07;SLC25A13;1448;TRUE
OK;negbinomial.size; 6,850931e-11; 2,367715e-10;SHFM1;4179;TRUE
OK;negbinomial.size; 1,000000e+00; 1,000000e+00;DLX6-AS1;  11;FALSE
OK;negbinomial.size; 8,721036e-01; 1,000000e+00;DLX6;  35;FALSE
OK;negbinomial.size; 9,798498e-01; 1,000000e+00;DLX5;   6;FALSE
OK;negbinomial.size; 3,285424e-23; 2,092609e-22;SDHAF3;2203;TRUE
OK;negbinomial.size; 7,924508e-24; 5,170209e-23;ASNS; 839;TRUE
OK;negbinomial.size; 2,854771e-01; 4,335604e-01;LMTK2; 208;FALSE
OK;negbinomial.size; 1,216014e-02; 2,225664e-02;TECPR1; 480;TRUE
OK;negbinomial.size; 1,367230e-44; 1,889722e-43;BRI3;4139;TRUE
OK;negbinomial.size; 9,949781e-04; 2,038514e-03;BAIAP2L1;1156;TRUE
OK;negbinomial.size; 3,457546e-03; 6,699577e-03;TRRAP; 520;TRUE
OK;negbinomial.size; 8,623449e-01; 1,000000e+00;AC004893.11;  52;FALSE
OK;negbinomial.size; 3,825752e-07; 1,036819e-06;SMURF1;1062;TRUE
OK;negbinomial.size; 1,993087e-11; 7,098473e-11;ARPC1A;4045;TRUE
OK;negbinomial.size; 5,324272e-19; 2,802183e-18;ARPC1B;4001;TRUE
OK;negbinomial.size; 3,375501e-21; 1,985953e-20;PDAP1;4087;TRUE
OK;negbinomial.size; 1,709991e-04; 3,758425e-04;BUD31;4087;TRUE
OK;negbinomial.size; 6,248140e-02; 1,053849e-01;PTCD1; 357;TRUE
OK;negbinomial.size; 8,009655e-07; 2,112085e-06;CPSF4;1809;TRUE
OK;negbinomial.size; 3,010763e-60; 6,703517e-59;ATP5J2;4107;TRUE
OK;negbinomial.size; 9,249758e-03; 1,715344e-02;ZNF789; 839;TRUE
OK;negbinomial.size; 3,903739e-04; 8,295966e-04;ZNF394;1870;TRUE
OK;negbinomial.size; 1,401504e-01; 2,252637e-01;ZKSCAN5; 518;TRUE
OK;negbinomial.size; 4,300247e-02; 7,396080e-02;FAM200A; 519;TRUE
OK;negbinomial.size; 1,930368e-62; 4,569810e-61;ZNF655;2792;TRUE
OK;negbinomial.size; 3,603689e-04; 7,679209e-04;GS1-259H13.2; 274;TRUE
OK;negbinomial.size; 3,351123e-01; 5,026125e-01;ZSCAN25; 267;TRUE
OK;negbinomial.size; 8,878020e-01; 1,000000e+00;CYP3A5; 260;TRUE
OK;negbinomial.size; 8,941064e-01; 1,000000e+00;CYP3A7;  18;FALSE
OK;negbinomial.size; 4,151977e-17; 1,990467e-16;TRIM4;1536;TRUE
OK;negbinomial.size; 8,966400e-01; 1,000000e+00;GJC3; 136;FALSE
OK;negbinomial.size; 8,045727e-47; 1,191802e-45;ZKSCAN1;2558;TRUE
OK;negbinomial.size; 9,206030e-03; 1,707411e-02;ZSCAN21; 688;TRUE
OK;negbinomial.size; 3,290996e-03; 6,397556e-03;ZNF3;1208;TRUE
OK;negbinomial.size; 7,601769e-32; 6,708673e-31;COPS6;3742;TRUE
OK;negbinomial.size; 1,760561e-71; 5,246063e-70;MCM7;2534;TRUE
OK;negbinomial.size; 7,057201e-06; 1,737514e-05;AP4M1;1326;TRUE
OK;negbinomial.size; 4,033564e-02; 6,965351e-02;TAF6;2113;TRUE
OK;negbinomial.size; 8,049628e-05; 1,819088e-04;CNPY4; 852;TRUE
OK;negbinomial.size; 2,335314e-04; 5,064474e-04;MBLAC1; 486;TRUE
OK;negbinomial.size; 2,653084e-07; 7,282404e-07;LAMTOR4;4042;TRUE
OK;negbinomial.size; 9,584549e-03; 1,774134e-02;C7orf43; 480;TRUE
OK;negbinomial.size; 1,000000e+00; 1,000000e+00;GPC2;  14;FALSE
OK;negbinomial.size; 4,003716e-01; 5,896137e-01;STAG3; 174;FALSE
OK;negbinomial.size; 3,747844e-01; 5,556210e-01;GATS; 146;FALSE
OK;negbinomial.size; 2,228938e-07; 6,153897e-07;PILRB;1007;TRUE
OK;negbinomial.size; 9,768231e-01; 1,000000e+00;PILRA;  26;FALSE
OK;negbinomial.size; 7,065353e-01; 9,613074e-01;ZCWPW1; 166;FALSE
OK;negbinomial.size; 1,935769e-19; 1,039507e-18;MEPCE;1254;TRUE
OK;negbinomial.size; 2,542787e-12; 9,520482e-12;PPP1R35;3359;TRUE
OK;negbinomial.size; 3,503221e-05; 8,176912e-05;C7orf61; 255;TRUE
OK;negbinomial.size; 3,510238e-16; 1,608568e-15;TSC22D4;2958;TRUE
OK;negbinomial.size; 6,982143e-01; 9,521489e-01;AGFG2; 192;FALSE
OK;negbinomial.size; 9,794768e-01; 1,000000e+00;SAP25;  94;FALSE
OK;negbinomial.size; 9,348207e-03; 1,732349e-02;LRCH4;1197;TRUE
OK;negbinomial.size; 1,000000e+00; 1,000000e+00;FBXO24;  21;FALSE
OK;negbinomial.size; 3,326325e-31; 2,866543e-30;PCOLCE;1293;TRUE
OK;negbinomial.size; 6,759251e-10; 2,212208e-09;MOSPD3;1632;TRUE
OK;negbinomial.size; 1,017109e-18; 5,280386e-18;GNB2;4007;TRUE
OK;negbinomial.size; 2,207925e-03; 4,369644e-03;GIGYF1; 660;TRUE
OK;negbinomial.size; 3,853567e-85; 1,485856e-83;POP7;3262;TRUE
OK;negbinomial.size; 6,838373e-03; 1,286617e-02;EPHB4; 636;TRUE
OK;negbinomial.size; 3,405041e-05; 7,952915e-05;SLC12A9; 979;TRUE
OK;negbinomial.size; 1,280145e-01; 2,069982e-01;RP11-126L15.4; 270;TRUE
OK;negbinomial.size; 1,764139e-18; 9,053998e-18;TRIP6;3528;TRUE
OK;negbinomial.size; 1,172778e-15; 5,253672e-15;SRRT;1673;TRUE
OK;negbinomial.size; 5,236319e-01; 7,484383e-01;UFSP1; 175;FALSE
OK;negbinomial.size; 1,000000e+00; 1,000000e+00;ACHE;  34;FALSE
OK;negbinomial.size; 1,084910e-10; 3,707430e-10;MUC12; 225;TRUE
OK;negbinomial.size; 1,299304e-39; 1,526873e-38;TRIM56;2357;TRUE
OK;negbinomial.size; 0,000000e+00; 0,000000e+00;SERPINE1;3059;TRUE
OK;negbinomial.size; 1,245228e-43; 1,678489e-42;AP1S1;3902;TRUE
OK;negbinomial.size;2,112711e-175;3,137289e-173;VGF;2412;TRUE
OK;negbinomial.size; 1,514409e-12; 5,749186e-12;NAT16; 679;TRUE
OK;negbinomial.size; 2,588585e-32; 2,333753e-31;PLOD3;2948;TRUE
OK;negbinomial.size; 4,129763e-08; 1,200317e-07;ZNHIT1;4099;TRUE
OK;negbinomial.size; 5,327698e-02; 9,057440e-02;CLDN15; 481;TRUE
OK;negbinomial.size; 6,024975e-12; 2,202579e-11;FIS1;4018;TRUE
OK;negbinomial.size; 5,493910e-11; 1,906055e-10;IFT22;2752;TRUE
OK;negbinomial.size; 4,080559e-10; 1,351511e-09;CUX1;1542;TRUE
OK;negbinomial.size; 2,039243e-01; 3,188403e-01;SH2B2; 318;TRUE
OK;negbinomial.size; 8,301177e-10; 2,694284e-09;PRKRIP1;1685;TRUE
OK;negbinomial.size; 2,547909e-27; 1,901197e-26;ORAI2;2575;TRUE
OK;negbinomial.size; 1,368691e-03; 2,763217e-03;ALKBH4;1230;TRUE
OK;negbinomial.size; 7,431646e-02; 1,241463e-01;LRWD1;1560;TRUE
OK;negbinomial.size; 1,706370e-06; 4,407080e-06;POLR2J;4058;TRUE
OK;negbinomial.size; 9,726170e-33; 8,943696e-32;POLR2J3;3251;TRUE
OK;negbinomial.size; 4,355968e-01; 6,358086e-01;RASA4; 216;TRUE
OK;negbinomial.size; 5,865323e-08; 1,687830e-07;UPK3BL; 944;TRUE
OK;negbinomial.size; 2,906384e-04; 6,247844e-04;POLR2J2; 256;TRUE
OK;negbinomial.size; 1,392162e-01; 2,239024e-01;FAM185A; 324;TRUE
OK;negbinomial.size; 3,441720e-01; 5,150398e-01;FBXL13;  86;FALSE
OK;negbinomial.size; 6,460720e-95; 3,046883e-93;LRRC17; 821;TRUE
OK;negbinomial.size; 1,573964e-20; 8,980942e-20;ARMC10;3576;TRUE
OK;negbinomial.size; 2,190261e-01; 3,406147e-01;NAPEPLD; 137;FALSE
OK;negbinomial.size; 3,002558e-47; 4,518422e-46;PMPCB;3190;TRUE
OK;negbinomial.size; 8,228407e-10; 2,671630e-09;DNAJC2;3273;TRUE
OK;negbinomial.size; 5,384400e-43; 7,124220e-42;PSMC2;3056;TRUE
OK;negbinomial.size; 4,342856e-03; 8,339472e-03;ORC5; 807;TRUE
OK;negbinomial.size; 1,255712e-01; 2,032486e-01;LINC01004; 134;FALSE
OK;negbinomial.size; 2,467535e-22; 1,522028e-21;KMT2E-AS1; 487;TRUE
OK;negbinomial.size; 3,994213e-33; 3,745721e-32;KMT2E;3316;TRUE
OK;negbinomial.size; 3,955444e-01; 5,832698e-01;CTB-152G17.6; 176;FALSE
OK;negbinomial.size; 6,033840e-42; 7,694538e-41;SRPK2;3205;TRUE
OK;negbinomial.size; 2,288330e-04; 4,966986e-04;PUS7; 917;TRUE
OK;negbinomial.size; 3,612380e-07; 9,809164e-07;RINT1;1088;TRUE
OK;negbinomial.size; 1,000000e+00; 1,000000e+00;RP11-251G23.5;  35;FALSE
OK;negbinomial.size; 2,212739e-03; 4,377243e-03;ATXN7L1; 499;TRUE
OK;negbinomial.size; 9,184457e-01; 1,000000e+00;CDHR3; 118;FALSE
OK;negbinomial.size; 8,940537e-39; 1,021256e-37;SYPL1;3408;TRUE
OK;negbinomial.size;2,988586e-202;5,900980e-200;NAMPT;3178;TRUE
OK;negbinomial.size; 2,115874e-05; 5,034166e-05;RP11-22N19.2; 602;TRUE
OK;negbinomial.size; 3,941533e-32; 3,518205e-31;CCDC71L;1619;TRUE
OK;negbinomial.size; 2,653523e-02; 4,680788e-02;RP5-884M6.1;  31;FALSE
OK;negbinomial.size; 1,729534e-04; 3,799056e-04;PRKAR2B; 485;TRUE
OK;negbinomial.size; 7,055987e-16; 3,190125e-15;HBP1;1472;TRUE
OK;negbinomial.size; 1,280564e-07; 3,597993e-07;COG5; 987;TRUE
OK;negbinomial.size; 5,249206e-02; 8,933295e-02;DUS4L;1329;TRUE
OK;negbinomial.size; 2,022798e-02; 3,619363e-02;RP4-593H12.1; 134;FALSE
OK;negbinomial.size; 2,197112e-65; 5,672084e-64;BCAP29;3205;TRUE
OK;negbinomial.size; 4,118524e-03; 7,923936e-03;SLC26A4; 284;TRUE
OK;negbinomial.size; 5,350009e-03; 1,017453e-02;AC002467.7; 529;TRUE
OK;negbinomial.size; 1,637911e-03; 3,283131e-03;CBLL1;1211;TRUE
OK;negbinomial.size; 7,219959e-11; 2,493335e-10;DLD;2198;TRUE
OK;negbinomial.size; 2,753041e-16; 1,270004e-15;LAMB1;1685;TRUE
OK;negbinomial.size; 3,247373e-01; 4,882745e-01;NRCAM;  99;FALSE
OK;negbinomial.size; 1,386791e-04; 3,076280e-04;PNPLA8;1955;TRUE
OK;negbinomial.size; 1,758580e-09; 5,584689e-09;THAP5;1474;TRUE
OK;negbinomial.size; 1,412870e-57; 2,862057e-56;DNAJB9;2356;TRUE
OK;negbinomial.size; 1,116419e-09; 3,589802e-09;IMMP2L;1452;TRUE
OK;negbinomial.size; 9,718463e-39; 1,108707e-37;DOCK4;1313;TRUE
OK;negbinomial.size; 2,593446e-55; 4,994538e-54;ZNF277;2127;TRUE
OK;negbinomial.size; 2,373525e-06; 6,062190e-06;IFRD1;1741;TRUE
OK;negbinomial.size; 9,287752e-01; 1,000000e+00;LSMEM1;  69;FALSE
OK;negbinomial.size; 1,060792e-02; 1,954502e-02;TMEM168; 715;TRUE
OK;negbinomial.size; 3,574380e-02; 6,213066e-02;C7orf60; 415;TRUE
OK;negbinomial.size; 5,012010e-01; 7,207923e-01;HRAT17;  59;FALSE
OK;negbinomial.size; 9,391618e-01; 1,000000e+00;GPR85;  75;FALSE
OK;negbinomial.size; 2,438340e-50; 4,034262e-49;LINC00998;3649;TRUE
OK;negbinomial.size; 2,410919e-01; 3,712031e-01;FOXP2;  72;FALSE
OK;negbinomial.size; 1,289204e-48; 2,023093e-47;MDFIC;1370;TRUE
OK;negbinomial.size; 7,901396e-12; 2,865233e-11;TES;1755;TRUE
OK;negbinomial.size; 3,646152e-15; 1,594792e-14;CAV2;3339;TRUE
OK;negbinomial.size; 1,653456e-27; 1,242027e-26;CAV1;4124;TRUE
OK;negbinomial.size; 1,000000e+00; 1,000000e+00;AC006159.4;  38;FALSE
OK;negbinomial.size; 5,307941e-01; 7,572660e-01;LINC01510; 149;FALSE
OK;negbinomial.size; 6,924666e-03; 1,302034e-02;MET;1903;TRUE
OK;negbinomial.size; 5,704691e-17; 2,716001e-16;CAPZA2;3621;TRUE
OK;negbinomial.size; 2,214213e-05; 5,259780e-05;ST7-AS1; 365;TRUE
OK;negbinomial.size; 2,176399e-02; 3,881057e-02;ST7; 656;TRUE
OK;negbinomial.size; 5,309887e-02; 9,028013e-02;CTTNBP2; 173;FALSE
OK;negbinomial.size; 3,761420e-05; 8,756829e-05;LSM8;3983;TRUE
OK;negbinomial.size; 1,000000e+00; 1,000000e+00;ANKRD7;   6;FALSE
OK;negbinomial.size; 4,338468e-02; 7,458247e-02;TSPAN12; 167;FALSE
OK;negbinomial.size; 1,851357e-11; 6,610727e-11;ING3;1455;TRUE
OK;negbinomial.size; 5,684796e-12; 2,080758e-11;CPED1; 575;TRUE
OK;negbinomial.size; 1,819870e-80; 6,424248e-79;FAM3C;3844;TRUE
OK;negbinomial.size; 9,798584e-01; 1,000000e+00;PTPRZ1;   7;FALSE
OK;negbinomial.size; 2,631069e-02; 4,644827e-02;AASS; 345;TRUE
OK;negbinomial.size; 1,505954e-09; 4,805361e-09;CADPS2; 522;TRUE
OK;negbinomial.size; 9,271167e-01; 1,000000e+00;IQUB;  31;FALSE
OK;negbinomial.size; 1,763129e-31; 1,531910e-30;NDUFA5;3448;TRUE
OK;negbinomial.size; 5,809431e-11; 2,013189e-10;WASL;1905;TRUE
OK;negbinomial.size; 9,150067e-08; 2,598197e-07;RP11-390E23.6;1316;TRUE
OK;negbinomial.size; 7,091888e-01; 9,641147e-01;GPR37;  70;FALSE
OK;negbinomial.size; 5,275177e-03; 1,003753e-02;POT1; 728;TRUE
OK;negbinomial.size; 6,643593e-01; 9,162733e-01;POT1-AS1;  57;FALSE
OK;negbinomial.size; 1,000000e+00; 1,000000e+00;GRM8;  16;FALSE
OK;negbinomial.size; 5,442821e-07; 1,456608e-06;ZNF800;1853;TRUE
OK;negbinomial.size; 3,150964e-02; 5,513343e-02;GCC1; 454;TRUE
OK;negbinomial.size; 7,320317e-22; 4,430160e-21;ARF5;1129;TRUE
OK;negbinomial.size; 7,067195e-52; 1,217482e-50;SND1;3108;TRUE
OK;negbinomial.size; 2,635639e-04; 5,689231e-04;SND1-IT1; 653;TRUE
OK;negbinomial.size; 3,965830e-09; 1,229859e-08;RBM28;1680;TRUE
OK;negbinomial.size; 3,281939e-10; 1,092440e-09;IMPDH1;1885;TRUE
OK;negbinomial.size; 0,000000e+00; 0,000000e+00;HILPDA;2549;TRUE
OK;negbinomial.size; 4,849235e-03; 9,258426e-03;METTL2B;1731;TRUE
OK;negbinomial.size; 2,106099e-02; 3,761668e-02;RP11-212P7.2; 294;TRUE
OK;negbinomial.size; 9,728653e-01; 1,000000e+00;FAM71F2; 137;FALSE
OK;negbinomial.size; 9,868503e-44; 1,336227e-42;CALU;3829;TRUE
OK;negbinomial.size; 1,843642e-01; 2,904819e-01;CCDC136; 354;TRUE
OK;negbinomial.size; 4,072432e-02; 7,029249e-02;FLNC; 344;TRUE
OK;negbinomial.size; 7,905124e-01; 1,000000e+00;KCP;  82;FALSE
OK;negbinomial.size; 4,126774e-19; 2,186022e-18;ATP6V1F;4061;TRUE
OK;negbinomial.size; 8,175009e-01; 1,000000e+00;RP11-309L24.4;  32;FALSE
OK;negbinomial.size; 9,963708e-01; 1,000000e+00;IRF5; 101;FALSE
OK;negbinomial.size; 1,498927e-05; 3,608350e-05;TNPO3;1738;TRUE
OK;negbinomial.size; 7,526293e-01; 1,000000e+00;SMO; 218;TRUE
