UBC;TALDO1;SORBS1;SNCG;REEP6;PLIN2;MGLL;LAMA4;ITGA7;GBE1;GADD45A;FABP4;DHCR7;COL4A1;COL15A1;CMBL;CDKN2C;C3;APOE;APLP2;ALDOA;ALDH2;ACAA2;ABCA1
-1,988311e-01; 2,024612e+00;-0,2268280;-0,605835978;-0,52735177;-0,2065999;-0,5347285607;-0,7064744988;-1,186811e-01; 3,411727e-01; 0,0338652369;-0,11040041;-0,3669075759;-0,8057222086;-0,14016618; 6,459384e-01;-1,314753e-01;-0,2369087707;-0,2864890; 1,055329e-01;-0,1114256878; 0,261207339; 2,115649e+00;-0,44318658
 7,216868e-01; 7,536971e-01;-0,2240032;-0,625849924; 1,82652539;-0,2321751; 2,5000000000;-0,7245046079;-6,679824e-02; 2,989585e-01;-0,3322381786;-0,10029743; 0,2975747873;-0,9289006774;-0,16398921; 1,133504e+00;-7,223695e-01;-0,1279187176; 0,4103449; 7,272495e-01; 0,7882110412; 1,079255741; 6,304387e-01; 0,29802810
-1,241343e+00; 1,359953e+00;-0,2265358; 0,793746095; 1,21879208;-0,2092448;-0,5403872372;-0,7083391195;-1,133155e-01;-5,886272e-01; 0,5996332029;-0,10935559;-0,4583464935; 0,2419533816;-0,14262989; 6,667075e-01;-2,447295e-01;-0,2256373409;-0,2851182;-1,319981e-01;-0,6611637254; 1,679056199; 9,010867e-01;-0,44047606
-1,102184e-01; 7,707560e-01;-0,2269011;-0,605317926; 0,81093423;-0,2059379;-0,5333122337;-0,1348833703;-1,200241e-01;-4,343856e-01; 0,4715604435;-0,11066192;-0,2904337380;-0,8025337879;-0,13954953; 4,036011e-01;-6,710461e-01;-0,2397299306;-0,2868320; 1,258818e+00; 0,2724135025; 1,884409028;-2,919348e-01;-0,44386501
 6,630657e-02;-4,968906e-01;-0,2290015;-0,590435995;-0,56270876;-0,1869208; 1,7208813566;-0,6926010033;-1,586030e-01;-1,262501e+00;-0,6664387442;-0,11817427;-1,0076209927;-0,7109409773;-0,12183524; 8,584236e-01; 6,904208e-01;-0,3207725461;-0,2966876; 2,218442e+00; 0,2907378043;-0,576080784; 5,005697e-01;-0,46335394
 6,398717e-01; 1,294542e+00;-0,2294805;-0,587042554;-0,57049979;-0,1825844;-0,4833483456;-0,6895439297;-1,673999e-01;-1,309245e+00; 0,1365695217;-0,11988727;-1,0317468678;-0,6900555996;-0,11779596; 1,536985e+00;-6,253634e-01;-0,3392522241; 1,7900743; 3,978040e-01; 0,1217212776;-0,572600683; 8,616688e-01; 1,71724711
 4,153739e-01; 1,790827e-01;-0,2294629;-0,587167327; 1,11187806; 2,5000000; 1,8508919089;-0,6896563345;-1,670765e-01;-2,008978e-01; 0,3400576221;-0,11982428;-1,0308597899;-0,6908235285;-0,11794448;-1,675016e-01;-6,256753e-01;-0,3385727497; 1,4384776; 3,224111e-01; 0,2391202609; 0,085185526; 2,649857e-01; 0,50205408
 7,664111e-01; 4,765749e-01;-0,2324468;-0,566025211;-0,61875374;-0,1557270;-0,4258880538;-0,6706098821;-2,218839e-01; 5,104644e-01;-1,3883370332;-0,13049675; 0,8883120383; 0,0764424975;-0,09277856; 3,930193e-01;-5,728267e-01; 2,5000000000;-0,3128537; 7,397479e-01; 0,3761633955; 0,531577734;-9,186769e-01; 1,10034013
 1,327907e-01; 6,635151e-01;-0,2249910; 0,645063752; 2,50000000;-0,2232318; 1,6229798042;-0,7181996830;-8,494108e-02; 1,655432e-01;-0,8910167982;-0,10383033; 0,2115036442;-0,8858265622;-0,15565857; 6,922303e-01;-7,048751e-01;-0,1660313045; 2,5000000;-4,085361e-01; 0,6767716433; 0,545748056; 4,460369e-01;-0,42614214
-4,223255e-01; 8,378430e-01; 1,7613250;-0,621355256; 1,11975754;-0,2264315; 0,6745956683;-0,7204554638;-7,844992e-02; 2,258803e-01;-0,4299677254;-0,10256632;-0,0522636931;-0,9012376518;-0,15863911; 1,652805e+00;-7,111343e-01;-0,1523953543;-0,2762113; 6,417427e-01; 0,9328072545; 1,511143673; 4,767423e-01;-0,42286300
 1,426900e+00; 1,495127e-02;-0,2333056;-0,559940870; 2,50000000;-0,1479520;-0,4092537918; 1,0793386933;-2,376566e-01; 2,500000e+00;-0,2699439836;-0,13356811;-1,2244279662;-0,5232547062;-0,08553623; 2,006029e+00;-5,576178e-01;-0,4868400161;-0,3168831;-3,554006e-02; 0,3438235009;-0,544806886;-9,098449e-01;-0,50328944
 2,939006e-01;-3,678193e-01;-0,2276471;-0,600032196; 0,42725499;-0,1991835; 2,5000000000;-0,7012460029;-1,337264e-01;-6,800364e-01; 0,2056015899;-0,11333014;-0,9393962092;-0,7700020628;-0,13325781; 1,981383e+00;-6,578334e-01;-0,2685144614;-0,2903325; 6,891926e-01;-0,0841552937; 2,500000000;-4,630892e-02; 0,59488974
-6,322922e-01; 9,187521e-01;-0,2214218; 2,500000000; 2,50000000;-0,2555474;-0,6394494569;-0,7409816406;-1,938446e-02; 4,936933e-01;-1,2227761872;-0,09106470;-0,0837045978;-0,5291335184;-0,18576018; 1,788062e+00;-7,680887e-01;-0,0283168424; 1,9955897; 8,687378e-01; 0,4758085487; 1,600393041; 2,500000e+00;-0,39302490
-7,523657e-01;-5,550461e-01;-0,2285712; 0,613532739; 2,50000000;-0,1908171;-0,5009618015;-0,6953478337;-1,506988e-01; 3,904103e-02;-1,0375529015;-0,11663511;-0,9859435010; 0,4382431017;-0,12546461; 7,774460e-01;-6,414676e-01;-0,3041682546; 1,2541580;-1,440509e+00;-0,0678315010; 2,146757277;-1,930270e-01; 1,16066788
 1,644744e+00; 9,771121e-01;-0,2276036;-0,600340486; 0,96400992;-0,1995774;-0,5197041788;-0,7015237345;-1,329273e-01; 1,013769e+00; 2,0686735454;-0,11317451;-0,2507360491; 0,3991755402;-0,13362477; 1,038788e+00;-6,586040e-01;-0,2668356039;-0,2901284; 1,221938e+00; 0,9154555078; 2,146498140; 1,379652e+00; 1,17439632
 9,796446e-01;-9,899760e-03;-0,2324209; 0,464920060;-0,61833125;-0,1559621;-0,4263911581;-0,6707756627;-2,214069e-01; 1,850092e+00;-0,7551005690;-0,13040386;-1,1798626589;-0,5618341680;-0,09299760; 1,018123e+00;-5,732867e-01; 1,8356286204; 1,0103971;-1,644080e-02; 0,8531992415; 0,387750782;-9,189440e-01;-0,49508058
-3,213119e-01; 3,698740e-01;-0,2292103;-0,588956769; 2,50000000;-0,1850305;-0,4885817051;-0,6912684020;-1,624377e-01; 4,813720e-01;-0,2266548034;-0,11892098;-0,4773034104;-0,7018368843;-0,12007449; 1,728578e-01;-6,301484e-01;-0,3288279765; 0,9261543; 2,889466e-01; 0,3978022305;-0,574563782; 9,840244e-01; 0,81479188
-3,835911e-01; 5,090596e-01;-0,2279948;-0,597568925; 0,35321960;-0,1960357; 0,1866207562;-0,6990268983;-1,401121e-01;-1,164247e+00;-0,3415688994;-0,11457359;-0,1875674516;-0,3668022151;-0,13032572; 2,001401e+00;-6,516760e-01;-0,2819287077; 0,6371285;-6,251166e-03; 0,2985702529; 1,163625754; 2,522516e-01;-0,45401287
 1,354614e+00;-5,068714e-02;-0,2307601; 0,429233639; 2,50000000;-0,1709989;-0,4585616305;-0,1478297633;-1,909028e-01; 4,107935e-01; 0,3104755282;-0,12446389;-1,0962041220;-0,6342560029;-0,10700417; 8,436866e-01;-6,027006e-01;-0,3886244972; 0,9874969; 1,335916e+00; 0,4166765879; 2,500000000; 6,900662e-01;-0,47967081
 7,056495e-01;-1,168615e-01;-0,2283111;-0,595327794;-0,55147762;-0,1931718;-0,5059997472;-0,6970079141;-1,459218e-01;-4,711830e-01; 0,6900359192;-0,11570490;-0,9728424448; 0,4670193166;-0,12765806; 1,484769e+00;-6,460739e-01;-0,2941332487;-0,2934480; 1,680476e+00; 0,5861478013; 1,471630180; 1,451429e+00; 1,22423273
 2,262435e+00; 1,968938e+00; 2,5000000;-0,659392853;-0,40438995;-0,2750386;-0,6811501887; 0,0387801338; 2,015628e-02;-3,126417e-01;-0,3694833554;-0,08336507; 0,3320692250;-1,1353450634;-0,20391609; 7,964303e-03;-8,062162e-01; 0,0547461981;-0,2510208; 2,500000e+00; 2,1044145276;-0,646798637;-1,041868e-01;-0,37305010
 1,401942e+00; 1,899052e-01; 2,1841356;-0,585535594;-0,57395964;-0,1806587;-0,4792283967;-0,2437165451;-1,713065e-01; 5,468060e-01;-0,0422312579;-0,12064797; 2,5000000000; 0,1540474163;-0,11600219; 1,053987e+00;-1,371621e-01;-0,3474586864; 1,6989174;-1,078889e+00; 0,4537304977;-0,571055239;-9,469979e-01; 0,65638580
 1,605198e-01;-2,444007e-01;-0,2290010; 0,274635230; 1,42852102;-0,1869256; 1,0540909404;-0,6926043873;-1,585933e-01;-7,624747e-01;-0,6825422201;-0,11817237;-0,5170379575;-0,2473467653;-0,12183971; 1,125075e+00;-6,338553e-01;-0,3207520904;-0,2966851; 1,137405e+00;-0,0567717200; 1,987967745; 1,156181e+00; 0,69773282
-2,139108e-01; 9,891388e-02;-0,2333231;-0,559817021;-0,63300719;-0,1477937;-0,4089151967;-0,6650170653;-2,379777e-01;-1,684268e+00; 0,9551365492;-0,13363063; 0,7404245759;-0,5224924643;-0,08538881; 4,761936e-05;-5,573082e-01;-0,4875144586;-0,3169651;-1,646325e+00; 0,1290156570; 2,500000000;-9,096651e-01;-0,50345163
-1,354751e+00;-5,280457e-01;-0,2272581;-0,602788201;-0,53434919;-0,2027053;-0,5263961017;-0,7037288257;-1,265820e-01;-1,092354e+00;-1,4615592224;-0,11193891;-0,2098963214;-0,1160429907;-0,13653834; 3,236847e-01;-6,647226e-01;-0,2535060667;-0,2885073; 1,298263e+00; 0,4888185837;-0,588748437;-9,720416e-01;-0,44717786
-4,070041e-01;-1,088952e+00;-0,2284640; 0,482742817; 0,78406697; 2,5000000;-0,5030368585;-0,6960315968;-1,487312e-01; 3,597885e-01; 0,9391805610;-0,11625197; 1,2592559403;-0,1571914714;-0,12636806; 2,419138e+00;-6,433649e-01;-0,3000349807;-0,2941657;-1,079170e-01; 0,6177451489;-0,579986092;-9,596390e-01; 2,17660342
 3,004912e-01; 6,969628e-01; 2,5000000;-0,597711285;-0,54600534;-0,1962176; 0,0462685503;-0,3924322009;-1,397430e-01;-1,162287e+00; 0,3762760455;-0,11450172;-0,3332000988;-0,7557177129;-0,13049518; 9,674642e-01;-6,520319e-01;-0,2811534565;-0,2918695; 8,015384e-01; 0,0384686130;-0,056263474; 1,003838e+00; 1,65136148
 1,113044e+00;-6,077317e-02;-0,2281285;-0,596621194;-0,54850809;-0,1948246;-0,5095358329; 0,6667848732;-1,425689e-01; 2,021925e+00;-1,1089684111;-0,11505200;-0,9636469392; 0,2454162638;-0,12919762; 7,306270e-01;-6,493070e-01;-0,2870897744; 2,5000000; 2,500000e+00; 0,6216375740;-0,582423939;-3,206139e-01;-0,45525399
 1,658429e+00; 1,712676e-01;-0,2303167;-0,581117574;-0,58410302; 2,5000000; 1,0129859186; 0,1282562803;-1,827595e-01; 1,582445e+00; 0,8586327735;-0,12287818;-0,2041375046;-0,6535895243;-0,11074332; 1,830545e+00;-6,105529e-01;-0,3715179238;-0,3028588; 1,797785e+00; 0,2479618228; 1,898442860;-9,405848e-01; 2,50000000
 1,811026e+00;-7,299650e-01;-0,2298264;-0,584591236;-0,57612780;-0,1794519; 1,2609942701;-0,1678865900;-1,737546e-01; 1,326970e+00; 0,1265926059;-0,12112468;-0,0281302712;-0,6749686393;-0,11487810; 4,231789e-01;-6,192359e-01; 1,8235879617;-0,3005583; 7,637075e-01; 0,5850561368;-0,570086765;-3,237166e-01; 1,94566874
 4,013537e-01;-1,095529e+00;-0,2292071;-0,588979394; 0,74249928;-0,1850594;-0,4886435604;-0,6912887842;-1,623790e-01; 2,575077e-01; 0,9182110568;-0,11890956;-0,4207079412;-0,7019761324;-0,12010142;-6,043081e-01; 9,082755e-01;-0,3287047678; 1,0538718; 4,301479e-01; 0,4002988880; 1,176907368; 7,379935e-01; 2,50000000
 8,036001e-01; 1,357972e-01;-0,2275099;-0,601004080; 1,54487510;-0,2004254;-0,5215184099;-0,7021215515;-1,312070e-01;-1,116929e+00;-0,8946895831;-0,11283953;-0,9324865372;-0,1448322557;-0,13441466; 1,567466e+00;-6,602628e-01;-0,2632218653; 0,5101235; 8,088229e-01;-0,0542555473; 0,940104974;-2,225475e-01; 1,80114016
 1,003116e-01;-1,359535e-01;-0,2278810; 0,852617599; 1,25820973;-0,1970655;-0,5143300358;-0,6997528719;-1,380230e-01; 6,125862e-01; 0,4972516826;-0,11416680;-0,9511797304; 0,6203298555;-0,13128495; 3,500005e-01;-6,536904e-01;-0,2775402761;-0,2914302;-1,030374e+00; 0,4993150391;-0,584222304;-4,539226e-02;-0,45295755
 2,895189e-01;-6,200232e-01; 2,5000000;-0,575802786; 0,77717384;-0,1682214; 1,4880451444; 0,3858335489;-1,965372e-01;-1,464069e+00;-0,4746814535;-0,12556106; 0,4635037573;-0,0284017664;-0,10441702; 9,923902e-01;-5,972676e-01;-0,4004606931; 1,1122046;-1,008111e+00;-0,1740475972;-0,561073878; 3,425034e-01;-0,48251715
 1,171686e+00;-9,306980e-01; 1,8572876;-0,571489566; 0,29592499;-0,1627097;-0,4408273089;-0,6755325958;-2,077185e-01; 8,228084e-01; 0,3772277578;-0,12773836;-0,0516405920;-0,2051798758;-0,09928290;-2,708010e-02;-5,864859e-01;-0,4239492174;-0,3092349; 4,353435e-02; 0,1150222263; 1,194843844; 6,142468e-01; 0,48642749
 1,210867e+00; 5,243942e-01;-0,2209568; 0,302429482; 1,74015874;-0,2597571;-0,6484560213;-0,7439494418;-1,084442e-02; 5,330453e-01; 0,5618340017;-0,08940173;-0,6023883431; 0,8582603516;-0,18968151; 1,788862e+00;-7,763235e-01; 2,0976076486; 2,5000000; 2,500000e+00; 0,8991818463; 2,135956997; 8,926655e-01;-0,38871072
-4,123195e-01; 1,478401e-01;-0,2261978;-0,610300910; 1,59564797;-0,2123055;-0,5469354459;-0,7104968548;-1,071065e-01;-6,021010e-03; 2,3841606571;-0,10814652;-0,8663901487;-0,8332022222;-0,14548088; 5,733297e-01;-6,835019e-01;-0,2125940656;-0,2835320; 2,896968e-01; 0,8765280688; 0,952140863; 6,535568e-01; 0,41233246
 9,501984e-01;-9,176059e-01;-0,2268855;-0,605428192; 1,27658426;-0,2060788;-0,5336136958;-0,7061071337;-1,197382e-01;-1,055988e+00; 0,7325077145;-0,11060625;-0,0772264487;-0,8032124361;-0,13968078; 1,141206e+00;-6,713217e-01;-0,2391294530; 2,5000000; 7,215177e-01; 1,0133467220; 2,500000000;-9,758738e-01;-0,44372061
 9,121583e-01; 1,653598e+00;-0,2252218;-0,617216121;-0,50122397;-0,2211423;-0,5658412609;-0,7167266109;-8,917995e-02;-2,717253e-01; 0,1678954250;-0,10465575; 1,0928463806; 0,5787863540;-0,15371221;-8,885762e-01;-7,007878e-01;-0,1749358659;-0,2789524; 2,442059e+00; 0,0696755114; 1,182743525; 1,510298e+00;-0,42828349
 7,386272e-01;-6,556088e-01; 2,5000000; 0,490833701;-0,51843673;-0,2115619;-0,5453444940;-0,7099726117;-1,086150e-01; 6,023464e-01; 0,4892467472;-0,10844028;-0,8705273806;-0,8296206878;-0,14478820; 1,116696e+00;-6,820473e-01;-0,2157630580; 2,2858518; 6,221621e-01; 0,8350593688; 1,923923460; 7,728037e-01;-0,43810151
 9,509531e-01; 6,812790e-01;-0,2293308;-0,588102627;-0,56806596;-0,1839390;-0,4862465263; 0,2913752436;-1,646519e-01;-7,098354e-01; 1,0466820842;-0,11935214; 0,4355089041; 0,2967863185;-0,11905778; 2,047537e+00;-6,280133e-01; 1,9120795211;-0,2982329; 1,041599e+00; 0,5291374768; 2,344151549;-3,089892e-01; 0,89167686
-1,139953e+00; 1,274710e+00;-0,2292403;-0,588744326;-0,56659268;-0,1847590; 2,2448423937;-0,6910770172;-1,629884e-01;-1,285804e+00; 0,1221804948;-0,11902822; 0,2615414089;-0,2337179702;-0,11982161; 6,545481e-01;-6,296173e-01;-0,3299848768;-0,2978079; 1,139035e+00;-1,1598927935; 1,483080246;-3,992312e-01; 0,70351177
-4,905844e-01; 1,491094e+00;-0,2269022; 0,151020133; 1,22751741;-0,2059275;-0,5332899656; 0,6263188183;-1,200452e-01; 9,177899e-01; 0,0537185153;-0,11066603;-0,4729844078;-0,0449652462;-0,13953983; 3,393063e-01;-6,710257e-01;-0,2397742860; 0,6836733;-1,385806e-01; 0,0353054163; 0,695827934; 2,892119e-01; 1,45325114
-3,693904e-01; 7,777834e-01;-0,2261352;-0,610744646; 2,50000000;-0,2128726;-0,5481485956;-0,7108966062;-1,059562e-01; 3,991080e-02; 0,1914991839;-0,10792253;-0,8632353820;-0,8359332524;-0,14600907; 4,978534e-01;-6,846111e-01;-0,2101776115;-0,2832382; 6,745113e-01; 1,0669888397;-0,596908071; 9,666808e-01; 0,85482093
 4,882753e-01; 5,642104e-01;-0,2254547;-0,615565901; 1,97980206;-0,2190335;-0,5613296468;-0,7152399648;-9,345787e-02;-4,778424e-01;-0,3359914542;-0,10548877;-0,3987168050;-0,4589915284;-0,15174791; 7,145734e-01;-6,966627e-01;-0,1839224802;-0,2800453; 9,120009e-01; 0,7802806814; 1,219456942;-5,094019e-01; 0,58788023
-9,714560e-01; 1,218003e+00;-0,2272110;-0,603121949; 1,18158501;-0,2031318; 0,1845031563;-0,7040294914;-1,257168e-01;-6,614623e-01; 0,4223838033;-0,11177044;-0,9174294181;-0,3937240919;-0,13693561; 6,241573e-01;-2,397039e-01;-0,2516885754;-0,2882863; 4,484855e-01; 0,3835790147;-0,589090708; 5,889908e-01;-0,44674079
 7,694328e-01; 1,366456e+00;-0,2259526;-0,036341865; 0,20212396;-0,2145253; 0,5022501095;-0,7120617505; 2,500000e+00;-6,315771e-02; 0,1180656440;-0,10726965; 0,0307544882;-0,8438933093;-0,14754857; 4,480275e-01;-6,878441e-01; 2,2205119220;-0,2823817; 7,558227e-01; 0,4485179799; 0,396275658; 7,578902e-01; 0,33762022
 1,633928e+00;-8,525649e-01;-0,2274402;-0,601497913;-0,53731158;-0,2010565;-0,5228685228;-0,7025664344;-1,299268e-01; 1,927374e+00; 1,1499182668;-0,11259025;-0,4459963028;-0,7790230139;-0,13500248;-4,197663e-01;-6,614972e-01; 1,6296313751;-0,2893618; 1,177952e+00; 1,8297775886;-0,587425198;-4,299983e-01; 0,69428043
-7,473356e-01;-3,191664e-01; 2,1020390;-0,592646542;-0,55763354;-0,1897456; 1,5470082352;-0,6945924350;-1,528725e-01;-3,607514e-01;-0,2301600962;-0,11705839; 1,8890970931;-0,2903548351;-0,12446650;-7,834794e-01;-6,393716e-01;-0,3087345572;-0,2952237;-7,085859e-01; 0,6278239474;-0,578347784; 1,045149e+00; 2,50000000
 1,492726e+00;-8,507802e-01;-0,2264622;-0,608427305; 0,54898955;-0,2099113;-0,5418131094;-0,2524161602;-1,119635e-01; 6,071427e-01; 0,1927906567;-0,10909231;-0,3911465206;-0,8216708712;-0,14325069; 5,325273e-01;-6,788185e-01;-0,2227971682;-0,2847728; 2,500000e+00; 0,1863323553; 0,190039898;-4,338108e-01; 1,70322097
 9,259325e-01; 8,487299e-01;-0,2285445;-0,593673868;-0,55527489;-0,1910583; 1,0915889609;-0,2225026741;-1,502094e-01; 7,542198e-01; 0,5882399425;-0,11653980; 0,6547238120;-0,7308688919;-0,12568935; 1,042988e+00;-6,419396e-01;-0,3031400451;-0,2945433; 1,045150e+00; 0,5289020055; 0,923842907;-9,588114e-01; 1,75649256
-4,531566e-01; 8,889842e-01;-0,2287699;-0,592076884;-0,55894142;-0,1890176; 0,4842640836;-0,6940792428; 2,500000e+00; 2,542703e-01; 0,4240789842;-0,11734595;-0,9959549923;-0,7210400442;-0,12378843; 1,262248e+00;-5,082345e-02;-0,3118367488;-0,2956009;-5,387296e-01; 0,3344223881; 1,776479141; 6,831243e-01;-0,46120508
-1,291582e-01; 5,384083e-01;-0,2229905; 2,500000000;-0,46492748; 2,5000000; 1,3105596173;-0,7309687517;-4,819723e-02; 4,737880e-01;-1,5217835772;-0,09667532;-0,7048296166; 0,0929717736;-0,17253023;-4,021984e-01; 4,081396e-01;-0,0888436697;-0,2684827; 1,451923e+00; 0,3512145201; 1,191629577;-1,015934e+00;-0,40758024
 1,374525e+00; 1,333918e+00;-0,2258271; 0,906388493; 0,50386800;-0,2156614; 0,9121026188;-0,7128627171;-1,002986e-01; 4,443288e-01; 0,3888905498;-0,10682084; 0,1938643230;-0,8493653690;-0,14860688; 4,744903e-01;-6,900665e-01;-0,1982926845;-0,2817928;-1,398912e-01; 0,3140460591; 1,845011934; 3,675258e-01; 0,66255967
 9,430781e-01; 7,887941e-01;-0,2302550;-0,581555051;-0,58309861;-0,1755721;-0,4683458041; 0,2443736682;-1,816254e-01; 1,467123e+00;-0,8301484830;-0,12265734;-0,0763027869;-0,6562820333;-0,11126406; 1,107142e+00;-6,116464e-01;-0,3691355537;-0,3025691; 2,500000e+00; 0,7326506087; 2,500000000; 1,709948e-01;-0,47498416
 3,710018e-01;-6,199163e-03;-0,2295145;-0,586801309; 0,73293950;-0,1822761; 1,3675049319;-0,1333310535;-1,680253e-01; 2,228880e-01; 0,0432643988;-0,12000905; 0,4730687277;-0,1260677643;-0,11750880; 9,467238e-01;-6,247604e-01;-0,3405659777;-0,2990947; 1,097826e+00; 0,0950353534; 1,846942191; 7,360884e-01; 0,94061713
-1,714067e+00; 1,465019e+00;-0,2267809;-0,606169188;-0,52658675;-0,2070257;-0,5356395388;-0,7067746801;-1,178173e-01;-1,045781e+00;-1,4682932573;-0,11023220;-0,8957648822;-0,8077729931;-0,14056280; 8,956772e-01;-6,731739e-01; 2,5000000000;-0,2862683;-4,896167e-01; 0,4950698630; 1,034504486; 1,559834e-01;-0,44275022
 2,111706e-01; 3,446963e-02;-0,2295053; 0,495857844; 0,77425645;-0,1823592;-0,4828666580;-0,6893852063;-1,678567e-01;-6,859054e-01; 0,6372835986;-0,11997620; 0,8867039985;-0,1087097268;-0,11758624; 7,991951e-01;-6,249230e-01;-0,3402116901;-0,2990516; 9,429233e-01; 0,8080585440; 1,224108987; 7,815890e-01;-0,46802862
 1,428037e+00; 2,491968e-01;-0,2265087; 1,691075294; 2,33430122; 2,5000000;-0,5409129947;-0,7085123647; 2,500000e+00; 2,057685e+00; 0,3162905614;-0,10925851;-0,4960187422;-0,8196445425;-0,14285879; 1,575892e+00;-6,779955e-01; 1,2861682370; 0,5885394; 8,503028e-01; 0,7559842036; 0,571517323; 1,716433e-01; 1,27789785
 8,374892e-01;-3,005159e-01;-0,2263121; 0,476808998; 0,83064314;-0,2112706;-0,5447212244;-0,7097672348;-1,092060e-01; 1,436408e-01; 0,1944664408;-0,10855536;-0,2561422172;-0,8282175898;-0,14451684; 1,599140e-01;-6,814774e-01;-0,2170045389;-0,2840684; 6,012281e-01; 0,5935950931;-0,595622421; 2,500000e+00; 1,01960443
 3,786022e-01; 2,136277e-01;-0,2237371;-0,627735005; 1,09474789;-0,2345840;-0,5945993260;-0,7262028345;-6,191148e-02;-3,601359e-01; 1,3457310873;-0,09934585; 1,2352109870;-0,2624666148;-0,16623306; 5,865931e-01;-7,270816e-01;-0,1176531222;-0,2719863; 9,495870e-02; 1,6813871447;-0,614332323; 7,119850e-01;-0,41450827
 9,780076e-01; 3,621312e-01;-0,2300037;-0,583335139; 2,08496536;-0,1778468; 0,9994629091;-0,6862040038; 2,500000e+00; 1,204886e+00;-0,1993937101;-0,12175876;-0,1927552869;-0,2273609185;-0,11338294; 8,635378e-01;-6,160961e-01;-0,3594417138; 0,7518182; 6,673924e-01; 0,8019196223; 0,820842181; 2,401457e-02;-0,47265301
 9,631826e-01; 1,039718e+00;-0,2279885; 0,579443521; 0,22771849;-0,1960922;-0,5122477320;-0,6990667209;-1,399975e-01; 9,288330e-01; 0,9026836350;-0,11455127;-0,6033373368;-0,7551135995;-0,13037834;-2,810165e-01; 5,778940e-01;-0,2816879846;-0,2919346;-1,705228e-01; 0,3978687086; 1,356074334; 6,501891e-01;-0,45395498
 1,177115e-01; 4,299693e-01;-0,2271081;-0,078012256; 0,12138570;-0,2040635; 0,8569577808;-0,7046863832; 2,500000e+00;-7,738006e-01; 0,9123473052;-0,11140236;-0,9122453459;-0,2566280357;-0,13780355; 1,026918e+00;-6,673795e-01;-0,2477177356;-0,2878034; 1,766299e-01; 0,1253302895; 1,419910607;-6,400890e-01; 0,25998177
 1,254406e+00; 1,375840e+00;-0,2291456; 0,734314394;-0,56505184;-0,1856166;-0,4898357143;-0,6916816172;-1,612486e-01; 9,331104e-02; 1,6223804831;-0,11868944; 1,9264814369; 0,0047631123;-0,12062047; 3,512458e-01;-6,312949e-01;-0,3263301351;-0,2973635; 2,500000e+00;-0,8550439281; 2,500000000; 1,099490e+00;-0,46469041
-5,483256e-03;-5,932236e-01; 2,0660671;-0,588746218; 1,27972767;-0,1847615;-0,4880060707;-0,6910787216;-1,629835e-01;-4,268744e-01;-0,3859094943;-0,11902726; 0,4724559590;-0,7005410222;-0,11982386; 1,480909e+00;-6,296220e-01; 1,4406658162; 1,6091409; 5,527628e-02; 0,3567234141; 0,778957306; 7,171150e-01;-0,46556682
 1,319756e-01; 5,742785e-01; 2,1640520; 0,254737235;-0,59190551; 1,9989132;-0,4578586465; 0,1379652339; 2,500000e+00; 4,273209e-01;-0,6822779626;-0,12459369;-0,6259728499;-0,1865373216;-0,10669810; 5,429976e-01;-6,020579e-01;-0,3900247602;-0,3051094; 4,669776e-01;-0,0508442362;-0,563039177; 4,502807e-02;-0,48000754
 6,927665e-01; 1,212561e+00;-0,2237747;-0,627469090; 1,65206475;-0,2342442; 1,0604592837;-0,2333414633;-6,260082e-02;-2,149098e-01; 0,6705742847;-0,09948008;-0,2169849725; 1,4438133464;-0,16591654; 1,395173e+00;-7,264169e-01;-0,1191012185;-0,2721624; 2,321777e+00;-0,7002281991; 0,232792054; 1,226753e+00;-0,41485651
 1,223861e+00; 7,130293e-01;-0,2258264; 2,500000000;-0,51105996;-0,2156677;-0,5541286727;-0,7128671333;-1,002859e-01; 1,528048e+00;-1,0782944411;-0,10681836;-0,8476843359; 0,7481464149;-0,14861271; 1,074231e+00;-6,900788e-01;-0,1982659887;-0,2817896;-2,609760e-01; 1,2809810408;-0,599151273;-2,250477e-01;-0,43389386
 1,891494e+00;-1,843883e-01;-0,2309994;-0,576280727;-0,59520799; 2,5000000; 2,3567688792;-0,6798488441;-1,952982e-01;-1,457486e+00; 2,1138830706;-0,12531980;-1,1082587418;-0,6238205145;-0,10498592;-1,548574e+00; 2,140272e+00;-0,3978579651;-0,3060620;-1,545681e+00; 0,0528924582;-0,561564025;-9,335637e-01;-0,48189125
 7,081956e-01; 4,499047e-01;-0,2281605;-0,596394746; 2,50000000;-0,1945353;-0,5089167371;-0,6979691070;-1,431559e-01; 5,823906e-01;-0,1420506978;-0,11516631;-0,1440234036;-0,7476148981; 2,08773192; 1,460746e+00;-6,487409e-01;-0,2883229418; 2,5000000; 1,411544e+00; 0,2137902232; 2,500000000; 1,740592e+00; 0,58618897
 4,897941e-01; 1,361414e-01;-0,2279086; 0,215423554; 1,33546200; 2,5000000; 0,2713723242;-0,6995771671;-1,385286e-01;-2,810785e-01; 0,5543925048;-0,11426525;-0,9525663611;-0,3225686303;-0,13105279; 9,071529e-01;-6,532029e-01;-0,2786023925; 2,4386657;-3,715729e-01; 0,7786177613; 2,500000000;-5,444614e-03; 0,63878487
